ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,1990.90207031,-21.4584620787,2075.71744531,2083.23100781,-25.5021335717,-27.2865449238,23.6204145024,-42.3042244789,11.4575754158,2151.15579687,2057.92071875,-21.8867880779,-17.9413391304,12.0025303312,5.09579263998,-8.05434332166,6.16620867563,-10.6318712932,-30.7855146822,-10.44588445,2058.20642188,2061.00588281,-8.66471467266,-9.29527187298,-11.9294172533,-21.3359803748,0.622440368441,-1.43900584116,0.266733524868,-1.53698936352,-14.8704570416,-22.1591465807,10.1720513406,-9.77366532101,-6.63206536418,2038.39484375,-12.0558438794,-13.3240111561,14.5676599825,8.78194581458,19.5013977838,-7.40846905501,8.94276431199,26.9771159821,7.81054530959,-7.18616681172,11.468542787,9.97300578424,-10.6851386759,11.2635146623,11.9735993297,-9.56373725736,-3.87330461569,6.93658273609,5.97645161438,-8.80241194134,-4.9546037682,18.2558950514,4.7373030077,-6.31517015126,4.53388455925,3.70058697686,-6.17291882284,-3.59703189423
ukbench00565.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1821.32039063,534.587622372,1909.02354687,1977.54746875,559.81992294,245.761995709,-38.8531987618,301.158711492,493.158884307,2004.61245312,2602.606625,430.057974936,298.180798266,21.2722021933,12.9229399019,-67.280147652,30.6385390812,126.411069578,361.477005349,224.334403314,2749.21134375,2650.29196094,212.749937055,396.612393722,84.5448858756,30.2474316914,-108.543152513,-22.5730217829,28.8032884105,-65.6776601025,-76.2467395014,120.35206008,119.345605344,316.625684614,224.812084023,2745.93236719,469.011071672,385.049384807,137.116442215,-35.494329736,-91.6422958477,-62.3933316662,-36.0892179327,-66.0722969283,-25.4868064974,-99.5645544439,-52.9912892889,159.133314154,185.627958099,-179.572326973,-95.4231928105,-45.1358313873,-49.5017782271,-82.3699732693,-109.510286979,-52.1597217671,-93.972115926,47.8087545342,32.3449622134,-29.3152601624,-175.10722472,-116.816436937,-0.963090162822,-136.142606398
1,2055.61835156,79.6138724159,2026.80664844,1988.24496875,68.7633255693,14.3915138339,14.4867526302,-2.63012074193,51.5332893571,1978.57133594,2013.12653906,44.3820545196,-4.64027573617,10.1035638286,-15.1710478059,-3.88344636355,-8.57122246951,17.9573365883,-13.5122163848,24.7211176491,2018.72628125,2035.17453125,17.765180109,-0.269706115543,7.50962844125,-6.2422834216,-1.9033601047,3.70326471471,-3.47622804226,-4.92806797081,-3.67935902743,7.64791778998,-15.0413124431,4.6424898348,16.6685013332,2029.54207031,12.8549356854,-4.62529661238,-11.6364873163,4.36342888845,-8.58611696023,-3.00272382461,-11.0784000462,-13.2060189578,2.17690742867,8.8192184625,-1.66152415909,-15.3244481278,1.8388990848,-10.4335365302,2.49999812197,8.25895457871,-0.123520770847,-14.6613635446,-10.2088288666,2.56472244088,13.1589910886,3.95190379035,0.997582843103,1.89916602211,-9.20452951406,-13.9717095018,1.70069754308,-2.06157630212
2,1978.68294531,-20.2260918459,2009.93542969,2062.69878125,-10.3483223458,-20.8579784812,0.0261218240839,-18.5392070897,9.89476321037,2066.76258594,2060.31294531,11.4812089534,-36.5757417283,0.381107046515,15.3823511995,-6.17846138642,20.1796287681,-9.37080646628,-22.9150925817,-11.0634670057,2051.10009375,2036.80215625,-5.10723803705,-0.142251328424,-10.5905395425,8.0597909172,-11.6109058726,0.713775434894,3.84568547014,1.03267938516,-3.59064344576,1.69155962448,12.3920177071,-0.119544832878,-4.39613070784,2053.49232031,-4.5676051965,8.60852875855,7.21085075169,-4.2319180757,-9.68526517349,14.6801971462,14.4168580868,9.2713841816,23.3918149173,-8.30371804131,1.44430979475,11.1064056093,-2.78622929882,9.96989115216,-3.92888415005,-7.18945022984,2.63887248022,5.40240070918,5.7312613535,-1.9511279756,-12.4811468683,-4.75205035598,-2.15849109756,0.249488785954,6.63039758958,11.9919784988,1.38907952921,0.235691801618
ukbench00566.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1766.36588281,589.235638715,1908.84661719,1865.65477344,485.91723614,191.176824505,85.1499930607,181.057822583,440.201465536,2019.26057031,2141.18448438,290.690740095,181.391808788,139.55780355,72.5627178368,99.0846519708,151.89180123,114.599124421,-47.9375247848,280.063347157,2214.26003906,2546.97365625,441.925442056,143.746722306,-80.9272369636,214.363922998,28.1832646967,114.499227151,73.9924592806,71.8936493913,-0.950604219018,88.4747085882,89.8295161683,252.696704243,411.268912312,2632.66540625,348.190663808,15.0335363648,13.711628446,81.4727217943,-25.0303329685,81.5677056239,42.2334010128,8.15227225884,86.4936668302,28.5991125282,68.6324636674,130.185885755,-76.4061425355,277.228285182,94.9556129271,22.7139271057,117.880768949,23.9049228809,5.1951439678,76.7513044929,-76.2525348451,33.7745245102,-160.743631188,108.964828007,20.781081378,74.4995668558,110.379094995,8.79256647244
1,1976.29595312,33.0490413446,1958.49832812,1915.01902344,46.9808351642,20.4671395638,-11.2980198313,5.94517548596,33.1630180465,1943.34689844,1928.49191406,44.7907801549,16.1806558744,-2.74733666333,-21.5535427682,0.93230827695,-13.3616002227,18.5526057369,-26.4332895918,40.1535094147,1911.09782031,1925.27266406,81.6408534955,-15.4617013695,-0.66912300582,-1.0480924536,1.15195154782,17.0704302904,10.8304791247,5.32679348367,11.8179547887,-6.90198642709,24.7595062643,-2.74484141154,70.8547769378,1969.00676562,58.4729606211,-5.70280161398,-14.974322003,2.74817602935,5.38442846205,-9.88855906056,11.4513003379,7.94186372318,8.14971567759,1.01504929146,-0.356144274034,-2.66888851126,-18.6351817246,12.2106771265,-1.5290245017,-4.3271614333,12.5054188811,19.3381999076,-1.50607092257,11.7590168388,-9.36214247892,-12.4845668432,-13.243881374,10.2365291918,7.79860396166,8.83338658024,22.9804798789,6.67451525798
2,1984.94070312,18.4549774553,2040.13892187,2146.83614844,33.0248403495,6.43423051696,5.26701371191,-44.501096825,50.9086427285,2092.41614844,2143.81494531,55.834986851,-81.3264836672,-7.385879404,8.20151058411,2.77513142138,27.4162534794,-22.8516702163,-4.36991721511,39.1306531018,2106.79297656,2077.09053906,-5.61536811811,-40.5799182141,-1.49401790225,3.10571794413,18.2505694749,-6.81983193903,-8.33370400432,-21.5946170063,-10.5960196641,16.9728995154,-20.0084990473,-51.2168229435,-0.51509107821,2045.90201562,4.3265656809,-29.2045990956,19.2321301084,-13.3621250285,-10.2686127071,-5.82700879551,-12.6440980175,3.63154895809,-23.787071686,-17.9251829533,34.1071132896,10.3054836752,-15.0378148368,2.03577182667,18.4473607853,-27.3483948113,4.37897336219,-23.0393204448,-16.991499884,-0.84623780356,-14.232781618,16.1195818344,-4.4087343824,3.82673947506,-5.95288905501,-11.4235028184,-1.33637800284,-18.0255591179
ukbench00567.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1676.28038281,351.568111379,1581.0024375,1723.86785937,380.291985317,100.39033985,16.0524215356,214.61140385,481.676617844,1789.64007812,1967.18314062,429.970148667,348.942443212,61.9082252406,74.0991503869,57.4656338393,125.858886158,86.3317436828,381.227376855,342.068585436,2192.71896094,2479.81185937,461.386947987,343.344053595,34.4482088416,150.787747904,60.3764375494,23.6476408707,0.064072918853,19.4661410305,45.3873505737,177.721820849,16.9608959671,360.677337927,481.346389604,2516.99896094,552.511445465,142.835832113,-3.22490781537,159.559319136,43.5224663723,42.6746735954,76.1816827976,16.983654089,51.9871226671,29.8768143014,67.1640569994,109.69484306,112.381420499,51.6169627353,129.336183192,-53.2749646383,75.0013770446,-4.41705513744,14.2043027072,-29.6201197724,-218.885146694,-34.0878556783,-102.052504146,-92.5325250683,-30.6506511932,53.2534694259,9.95030456567,15.2989626443
1,1985.66223438,46.1915324786,1971.25638281,1967.11705469,37.5552072549,-1.2479593958,7.68624356111,-2.79890757597,44.9121410823,1947.98989063,1957.54355469,38.5873351009,-0.922484592018,19.6895613228,9.10753534168,5.06358602179,3.06715852747,6.0846145779,4.85940965369,46.8339168415,1952.28388281,1971.97121875,59.8232310788,-9.38773232465,10.4211637491,-10.6211360767,-9.8859441664,2.3236897798,-0.456276499212,9.94125457514,-8.04894642655,-1.63067662576,-4.1244120471,4.79761496366,51.8399691272,1987.1900625,43.6243535584,-6.20282598884,-23.8349276303,17.966892776,-4.51304044232,6.90346781489,13.1029111551,7.81990563155,7.34957658341,-10.3412677194,9.60528879719,-13.5517776916,-9.93628638603,-6.67456542253,9.4727891398,-8.82447210923,11.3007513474,-0.755616436676,0.578408577246,5.51680821969,-11.5860648845,4.95372494395,-4.40902402722,6.65330419868,2.91850442857,6.97911262475,4.13243914545,-1.46717237885
2,1984.24776562,-1.43214252776,1999.87400781,2009.67958594,14.0183008005,-6.8863865266,3.59865402812,-8.88073164844,25.5102849867,2034.37582812,2057.72883594,41.783239926,-7.07091632436,-3.66347168166,-0.894026039376,-2.28375521534,8.30704074693,-16.9558698756,-1.08537738284,27.2357271125,2056.09350781,2037.11771875,2.73404622231,-9.58391805016,-34.9695077267,15.8165479088,9.04499866986,-0.618504036492,4.07089585499,-7.28096596464,15.4818659193,-5.60536803699,-25.7573384696,-18.7620492164,5.72146363754,2036.30325,0.786055547015,-4.11983625982,1.64934789037,7.64518879974,-6.814568072,-3.2150353341,-11.8767601965,-19.3953800703,10.3646785466,-9.22973598224,27.203673979,0.393332675962,-0.816820102458,8.22821374531,10.2006229885,-9.33174198431,-1.04814169041,-1.56996823387,-6.0642684076,-18.2303551081,0.260829034892,2.71674844749,-3.73910538782,-10.395285511,11.067770967,-0.363592912325,-3.47692018536,2.44717994627
ukbench00568.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1817.35599219,-138.181625505,1970.24904687,2024.78778125,-140.332453599,-39.5323898433,-102.407549898,36.7639214101,-105.294305042,2368.0909375,1741.8894375,539.949880965,51.7716616785,-36.6774375027,21.8086702094,-31.9311465161,-103.226729335,9.52096831981,177.404663833,238.750057269,1789.22952344,1749.30109375,95.3778492883,73.5782204785,-383.968889898,-84.6293790481,47.5563763268,33.8673416166,-18.1787643302,46.2874097786,-18.0897657591,180.016161384,-197.483202035,-39.9372789485,113.830548706,1646.7780625,36.6676204672,-48.0450915618,70.9610971376,2.5262936554,-72.6289363501,61.2865272315,-38.6597021108,-16.219889491,64.7434643868,56.6204926598,-149.625380365,24.733825128,10.8921876595,28.5096359315,-133.206952003,84.1141486825,-7.40532793963,-47.9195671876,-35.8748035854,-14.3394462791,60.6539880332,-18.6617191011,32.8991981614,24.5796998864,3.04424369192,7.68432077096,11.3125311707,-21.9876125884
1,1968.675625,-42.8938115453,1861.58552344,1907.43836719,-1.74206217913,9.26310327315,23.5425549085,-36.8957575723,-41.3996093495,2016.62935156,1887.31280469,-2.31530802785,-48.3175938374,20.3627536327,4.93830117729,0.302513914707,32.9437458578,61.130229453,6.66640674886,-43.696986049,1811.40596875,1824.53878906,-15.6626507703,-17.386540612,8.12641314838,-0.225042257384,-26.2192092364,-10.1397230542,7.04901576548,-9.6015002068,-23.2353941201,-8.56351058618,31.8761633504,10.2286679506,-16.0359599151,1838.10983594,-9.19288865318,11.7431329231,-14.5460902406,7.65562967331,5.24201907668,11.7190615396,21.5099227687,-0.425690097727,2.44044599361,-11.2101562259,37.2917509796,-17.915123952,10.7371639109,-0.692395084028,29.2168843249,-18.4848879718,0.713767867927,-4.94031908678,-0.986239266746,2.96517745382,-7.0525631049,5.16334343467,1.63623840956,-1.49421276009,-1.59013662773,-3.16310546521,1.59506258657,-0.631499198425
2,1987.840375,-10.6716552679,2054.23858594,2006.93130469,-32.1523293624,-2.51402640893,-16.2584220925,1.7926987859,-20.0358596206,2062.23397656,2059.18721094,5.71299698767,19.4718686269,-18.226925557,6.24158736336,-4.11831533109,-10.6408577268,-25.1664507449,-15.20825352,-3.09621655212,2087.3055,2095.13247656,-8.0805378194,-2.41014519807,2.11306282775,4.14598250469,17.5762933459,8.42055670789,-1.0652131356,5.2104214675,8.48244013747,18.4172093102,-11.4263048738,-11.1854070008,7.01512041451,2069.67933594,-1.03793083416,-9.63444145608,6.27598270713,-0.0708598334556,-18.2350637176,-6.08118486404,-10.5307596651,-1.10796951166,-5.34865942575,4.05645432754,-11.3479368866,-0.417042536902,0.554979596173,7.44680346228,-10.0347898755,4.91289144064,-0.488296697265,17.3495771397,-4.90429631943,-3.52772042108,7.444297516,2.09560485867,3.80728824794,1.53641797953,-2.45393118344,0.151410627295,0.693744326724,-4.48832565596
ukbench00569.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2430.11171094,-207.594216229,2307.3325,2129.9784375,67.4491156342,-17.1668338348,99.9574621714,-72.2831213629,185.757688212,2034.63017187,2057.62588281,507.438726149,6.77756654159,143.847618158,147.944443915,-125.65631509,178.725050692,273.667143856,324.630046712,147.515862925,2200.75405469,2178.31644531,31.1809877188,264.606445786,122.20628891,-31.3453806974,-120.420748586,116.423641971,-168.465500488,42.1430605476,-175.959461258,4.29354132682,-68.977209367,32.3502159702,10.2133813157,2219.99689844,-117.628529398,73.5781907042,34.9348383841,148.333098528,-121.140779177,-41.1341102768,-169.650085131,-105.670350356,-64.5764895486,-49.8121574488,66.5615578276,23.5768160453,105.830928619,-64.6878710778,-76.9157224245,-129.203077468,-78.3639998401,-108.030124668,-24.145868605,-62.7814101689,-99.6524916375,-0.859913661455,-51.3721767326,2.80149133335,30.031322723,60.8697818693,30.8949328727,-6.7582787474
1,1974.88114062,-35.0072423785,1994.1956875,2051.95194531,-45.2488966091,7.38790590566,-13.6604021436,6.6170671346,-68.6274484467,2008.83452344,1869.64605469,-1.99906783451,-52.6816100809,-78.3088632545,-19.4959172777,-2.77672396364,-0.80762642955,4.66971123018,14.5859025159,-21.9869882464,1787.03003906,1811.87889063,-0.897026307809,-25.2607855711,17.1809705987,-6.44419002899,28.0117220731,3.65469165205,7.98152732555,0.839268065776,5.53123818038,-20.7059592813,23.3262840277,-13.8327943719,-5.46374166613,1845.32465625,-29.3776736188,5.89254148877,-2.18797774709,-17.6170627445,8.08488656709,6.76175008416,24.4440006559,6.32815282457,8.25235478017,20.2398098203,-20.8938397627,-20.2820996087,19.4923763421,-9.12114237419,5.83847020682,20.9576524751,25.0609211576,-2.11130908929,4.36328851987,16.7805343256,15.8080926553,5.40380945872,-4.67865846304,3.39157604375,-6.898881617,-12.0442709327,2.66643440443,-4.08321923822
2,2040.79560937,7.22924402252,2040.1453125,2014.14847656,27.8061563979,-9.7477230807,5.67403313844,0.457971487303,26.5754778333,2105.01264844,2084.47617969,3.46288782576,37.1106006157,42.0840808205,10.8021719855,-4.71556301949,-4.56510347643,-14.8198309979,-52.8639958797,8.07593018015,2107.87397656,2112.96545312,6.16306673029,3.26383278945,-1.30652166533,6.9185150481,-18.5925753067,4.85192965207,-9.02153702853,0.49894083532,-16.477472296,50.9186985463,-1.46430033387,-14.7566290063,2.56601110827,2092.58246875,-3.20537071305,-2.49230293527,3.66939838445,6.97429914401,-11.3753247979,-2.75590297722,-21.6612327271,-8.28351365477,-20.4592374213,-1.85634170902,-0.711598014101,-1.29381485497,-3.99141490069,4.77128978101,-10.3423426554,-13.8319497758,-10.7154638858,-1.63212604674,-3.30302594126,-11.570299346,-8.63458875496,-5.5752165619,-2.74071945536,-1.18696709438,3.45575472308,4.83178977507,3.71921469455,2.71001447014
ukbench00570.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2162.62401563,-31.7132590959,2118.79994531,2489.24692969,-70.860418506,-59.9194597715,114.695286796,-140.761674283,198.86763777,2089.95033594,1769.69996094,365.445129403,-82.2900360576,323.703466138,20.4969374119,24.8135752716,-35.2757177309,407.995773172,33.791734268,124.767927515,1705.81885156,1882.22648437,137.320900006,102.362043496,303.146167132,-151.71445001,21.8527429764,-81.6393946685,-46.2804568306,-160.375638621,-17.0912499115,-54.6868153405,97.4423447992,144.444154955,71.1722047804,1916.56399219,-70.2294417472,79.3979506951,-98.793371921,-65.147786207,-129.637527444,-121.431283246,-57.1155565239,-127.192573605,-89.8301833862,-99.3122489884,28.0344913013,-11.0016202567,65.0604295447,-18.172038638,-72.0441157798,-64.7411390894,47.1015907568,-5.57448687403,-88.4493221366,-2.72844622396,-105.874722904,-6.55620016254,-26.6416436326,23.0564242092,-18.8160751663,50.985456269,41.8036882166,2.84503694491
1,1878.44125781,-3.02182554601,1931.49801563,2050.79888281,-33.3557547431,21.6436981484,-45.6379326923,-0.640967266016,-3.92688261972,2013.58657812,1928.76457031,-37.8977592177,-32.337540335,-59.0094519934,-2.71732849602,-11.3375136203,0.0308475333293,-23.013574973,-30.5778735649,-77.9527362229,1860.5435,1814.23954687,-33.1267234522,-41.0909192681,22.2889618056,20.9709585961,5.89506959668,21.372803422,7.28736841794,28.603145707,0.390285681582,18.2459182167,38.0643566948,-35.3268387429,-8.61036875709,1835.06903906,-19.8537490367,-3.62940366137,31.6498858549,-24.790362729,-8.85581487336,3.75526469985,12.0181153846,-0.579788116174,8.63184408425,15.4885581493,-25.2958280678,-7.89467616621,12.760135719,-4.33296560063,5.83075832349,22.2205913175,7.0941997791,-5.54952770671,11.5287740447,2.16077214345,16.291163804,5.18647908467,-1.53567241761,-1.19428296574,1.35184669806,-14.4859891028,2.07672033189,-3.42335445502
2,2080.55522656,8.48400959249,2058.64351562,2010.18488281,-1.99806842109,-13.5136280757,26.1100091018,-19.915490981,0.954177375173,2022.04795312,2081.50400781,23.4410342284,15.7884317839,30.6751439843,6.31244719682,6.85680262677,-7.04967783173,17.710030195,22.3284024973,35.8044538689,2091.768,2108.43045312,11.5789989842,-29.4449725498,-10.4378959504,-16.9125965652,-6.45133495094,-18.3987860863,-7.62441744911,-19.2343042388,-2.49115677721,-8.83772991049,-36.8077288697,-16.8165176773,12.0603283647,2095.91069531,-3.40603359238,0.721819698604,-4.45444443396,38.6676979117,-0.530405309829,-4.33678766253,-4.79078386711,-3.04111389122,-8.59272402543,5.44490205679,12.3324173513,-5.73644098498,-3.71814298269,6.77850256354,-8.57992319748,-19.005667736,-22.4084376618,-0.243768514588,-27.3547912259,-8.79800975845,-11.1627776269,-3.19165351514,1.72625866366,2.04597697621,18.0442244008,2.92842008412,7.96794917228,3.82004872278
ukbench00571.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2409.65110156,-78.1690676397,1846.41182812,1547.40890625,57.690401462,49.0881819595,213.476039376,-18.3523883167,328.237550061,1720.18529687,2401.52832812,364.412568349,198.409753133,142.786479987,176.882579013,-68.6841763908,109.130728453,63.3638125758,234.291201264,177.058693022,2060.61970312,1949.98425,-5.43375240236,125.873589056,-23.5648969183,34.3199358579,-178.027910647,-17.4657769589,-261.83870559,49.5490665974,-96.5375307239,47.620492878,129.420788319,32.1633661885,39.6204268562,1957.16405469,-22.0583779882,31.1357755435,44.3067054361,199.868140071,-149.043342337,-93.2230404511,-108.346410196,-56.5162808871,-70.2228643121,-190.624943988,128.79687064,48.958463236,52.3670679238,12.4665304578,21.99689872,-116.658535661,-66.1603915825,-47.8106546899,-68.4569895941,-63.3626425395,-107.40954246,-48.3723296874,-64.920324741,-55.6841688881,-42.9129595727,2.62755473086,6.41435925889,2.84424610207
